
Filters:
  country_code: us

   id asn_v4 asn_v6 country     status     
===========================================
14729   7922      -   us       Abandoned   
14731   7922      -   us       Connected   
14732      -      -   us    Never Connected
14733   3209   3209   us       Abandoned   
14734  54931      -   us       Abandoned   
14747   7922   7922   us       Abandoned   
14748   7922   7922   us       Abandoned   
14750   7922   7922   us       Connected   
14754   3333   3333   us       Abandoned   
14767  36416      -   us       Abandoned   
14777    701    701   us       Connected   
14781   7922   7922   us       Abandoned   
14786      -      -   us       Abandoned   
14787    174      -   us       Abandoned   
14795    701    701   us       Connected   
14796   7922   7922   us       Connected   
14798  36194      -   us       Connected   
14800      -      -   us       Abandoned   
14801      -      -   us       Abandoned   
14818   5719      -   us       Abandoned   
14820   5719      -   us       Abandoned   
14826      -      -   us       Abandoned   
14836      -      -   us       Abandoned   
14855   7922   7922   us       Abandoned   
14856   7018      -   us       Abandoned   
14861   5650      -   us       Abandoned   
14874  12271  12271   us       Abandoned   
14881   7922      -   us       Abandoned   
14882   5719      -   us       Abandoned   
14931   3491      -   us       Abandoned   
14933   3491      -   us       Abandoned   
14948  39279  39279   us       Abandoned   
14952   3491      -   us       Abandoned   
14969   3491      -   us       Abandoned   
14981   5719      -   us       Abandoned   
14988   5719      -   us       Abandoned   
14994      -      -   us       Abandoned   
15015  33445      -   us       Abandoned   
15020  33445      -   us       Abandoned   
15030   6079      -   us       Abandoned   
15032   5650      -   us       Abandoned   
15034  11427      -   us       Abandoned   
15035  11426      -   us       Abandoned   
15038  22773      -   us       Connected   
15039   7922      -   us       Connected   
15042   7922      -   us       Abandoned   
15045   7922      -   us       Abandoned   
15056  11351  11351   us       Abandoned   
15060  20001      -   us       Abandoned   
15061  30600      -   us       Connected   
15068      -      -   us       Abandoned   
15070  30600      -   us       Abandoned   
15071  11976      -   us       Abandoned   
15076      -      -   us       Abandoned   
15078  20001  20001   us       Abandoned   
15079  11426  11426   us       Abandoned   
15081  11427      -   us       Abandoned   
15086  20115      -   us       Connected   
15111  20001  20001   us       Abandoned   
15120  53250      -   us       Abandoned   
15133   7922   7922   us       Connected   
15145    209      -   us       Connected   
15167   7155      -   us       Abandoned   
15172   7922      -   us       Abandoned   
15181   1136      -   us       Connected   
15203      -      -   us       Abandoned   
15210      -      -   us       Abandoned   
15213  20001      -   us       Abandoned   
15214      -      -   us       Abandoned   
15219      -      -   us       Abandoned   
15222  20001      -   us       Abandoned   
15224  20001  20001   us       Abandoned   
15225      -      -   us    Never Connected
15227  20001      -   us       Abandoned   
15228  20001  20001   us       Abandoned   
15232      -      -   us       Abandoned   
15236  20001  20001   us       Abandoned   
15285  37094      -   us       Abandoned   
15308   6939      -   us       Abandoned   
15386    209      -   us       Abandoned   
15387    701      -   us       Connected   
15395    715      -   us       Abandoned   
15409  33363      -   us       Abandoned   
15434   2734      -   us       Abandoned   
15542   7922   7922   us       Connected   
15550   7922      -   us       Abandoned   
15603      -      -   us       Abandoned   
15617   7922   7922   us       Abandoned   
15619   7922      -   us       Abandoned   
15661   7922      -   us       Abandoned   
15678      -      -   us    Never Connected
15683  16591      -   us       Connected   
15684  11426      -   us       Abandoned   
15687 198362 198362   us       Abandoned   
15697  11426      -   us       Connected   
15713      -      -   us       Abandoned   
15718    701      -   us       Connected   
15720    292      -   us       Abandoned   
15723  11232      -   us       Abandoned   
15740   5650      -   us       Connected   
15743   7018   7018   us       Abandoned   
15749   5650      -   us       Connected   
15750  20115      -   us       Abandoned   
15760  11351      -   us       Connected   
15763    156      -   us       Connected   
15778  11351      -   us       Abandoned   
15887     52      -   us       Connected   
15901      -      -   us       Abandoned   
15906      -      -   us       Abandoned   
15911   6122      -   us       Abandoned   
15922  30036      -   us       Connected   
15926  20115      -   us       Abandoned   
15932    701      -   us       Abandoned   
15948      -      -   us       Abandoned   
15958  20001  20001   us       Connected   
15961  15088  15088   us       Connected   
15963   6128      -   us       Abandoned   
15967   7922      -   us       Abandoned   
15976    701  54054   us       Connected   
15978   7922   7922   us       Abandoned   
15979  11492      -   us       Connected   
15982   7922      -   us       Abandoned   
15983      -      -   us    Never Connected
15992   6057   6057   us       Connected   
15993   7922   7922   us       Abandoned   
15999   7922      -   us       Abandoned   
16005  33363      -   us       Abandoned   
16008   4323      -   us       Abandoned   
16010  11232      -   us       Abandoned   
16024   7922      -   us       Abandoned   
16044      -  25660   us     Disconnected  
16050   7922      -   us       Abandoned   
16053   7922      -   us       Abandoned   
16056   7018   7018   us       Connected   
16058  20001      -   us       Connected   
16065  20001      -   us       Connected   
16068    701      -   us       Abandoned   
16071    701    701   us       Connected   
16072   7922      -   us       Abandoned   
16073   3333      -   us       Abandoned   
16078   7018   7018   us       Connected   
16080  21828      -   us       Abandoned   
16088   5650      -   us       Abandoned   
16090  36149      -   us       Abandoned   
16103    701    701   us       Connected   
16110   7018   7018   us       Abandoned   
16111  12083      -   us       Abandoned   
16131  54858      -   us       Abandoned   
16134  19165  19165   us       Abandoned   
16155  46375      -   us       Connected   
16163  23473  23473   us       Connected   
16165    701      -   us       Abandoned   
16171  33247      -   us       Abandoned   
16182  22773      -   us       Abandoned   
16187  35995      -   us       Abandoned   
16189      -      -   us       Abandoned   
16190    103      -   us       Abandoned   
16191      -      -   us       Abandoned   
16198    209    209   us       Connected   
16207    174      -   us       Abandoned   
16231      -      -   us       Abandoned   
16237  22773      -   us       Abandoned   
16410   6128      -   us       Abandoned   
16461   7922      -   us       Abandoned   
16470   7922      -   us       Abandoned   
16488   7018   7018   us       Abandoned   
16499      -      -   us       Abandoned   
16549     55      -   us       Abandoned   
16599   3333   3333   us       Abandoned   
16621    701      -   us       Abandoned   
16641   7018   7018   us       Connected   
16659  26803      -   us       Abandoned   
16699  26803      -   us       Abandoned   
16702   7922      -   us       Abandoned   
16776    701    701   us       Connected   
16785   7922   7922   us       Connected   
16790    209      -   us       Connected   
16815   7018   7018   us       Connected   
16845  20115      -   us       Abandoned   
16848   7922      -   us       Abandoned   
16862  19108      -   us       Connected   
16865  22822      -   us       Abandoned   
16870  32244      -   us       Abandoned   
16892   2828      -   us       Abandoned   
16895      -      -   us       Abandoned   
16896  21928  21928   us       Connected   
16898  11776      -   us       Connected   
16900  22773      -   us       Connected   
16909   7922      -   us       Connected   
16949  20001  20001   us       Connected   
16951   5650      -   us       Connected   
16952   7018      -   us       Abandoned   
16953   7922      -   us       Abandoned   
17085   8607      -   us       Abandoned   
17194   7922      -   us       Abandoned   
17218   7922      -   us       Connected   
17226  53610  53610   us       Abandoned   
17315  35995      -   us       Abandoned   
17322   7922      -   us       Abandoned   
17329  20001      -   us       Abandoned   
17359    701      -   us       Abandoned   
17382    209      -   us       Abandoned   
17403    701      -   us       Connected   
17410    701      -   us       Connected   
17414   7018   6939   us       Connected   
17423   7922   7922   us     Disconnected  
17468      -      -   us       Abandoned   
17482   7018   7018   us       Abandoned   
17483   7922      -   us       Abandoned   
17490  13977      -   us       Connected   
17492   7922   7922   us       Abandoned   
17506  30312  27325   us       Abandoned   
17532    701      -   us       Abandoned   
17550  11404      -   us       Abandoned   
17587  11404   6939   us       Abandoned   
17591   7922   7922   us       Abandoned   
17595  30119      -   us       Abandoned   
17596  20115  20115   us       Connected   
17634   7922      -   us       Connected   
17656    209      -   us       Abandoned   
17728   7018      -   us       Abandoned   
17736   6908   6908   us       Connected   
17739   7922      -   us       Connected   
17761   7922      -   us       Connected   
17765   7018   7018   us       Abandoned   
17791  19165      -   us       Abandoned   
17797   7018   7018   us       Connected   
17805   3549      -   us       Abandoned   
17822   7922   7922   us       Connected   
17833  11051   4213   us       Abandoned   
17839   7922      -   us       Abandoned   
17843  54229      -   us       Abandoned   
17914   5650      -   us       Connected   
17929   7922  33668   us       Abandoned   
17942   7018   7018   us       Connected   
17943   6079   6939   us       Abandoned   
17946   7922      -   us       Connected   
17963  20115      -   us       Abandoned   
17980    209      -   us       Abandoned   
17993 395747 395747   us       Abandoned   
18052   7018   7018   us       Abandoned   
18062    209      -   us       Connected   
18201   7922   7922   us       Abandoned   
18212   6128      -   us       Abandoned   
18239  33628      -   us       Abandoned   
18247    209      -   us       Connected   
18252  30036      -   us       Abandoned   
18257      -      -   us    Never Connected
18269      -   7922   us       Abandoned   
18275   7922   7922   us       Connected   
18354  11215      -   us       Connected   
18372  16591  16591   us       Abandoned   
18411   7922      -   us       Abandoned   
18414 393552      -   us       Connected   
18424   7922   7922   us       Abandoned   
18425   7922   7922   us       Connected   
18426  21755      -   us       Abandoned   
18428  11492      -   us       Abandoned   
18435  20115      -   us       Abandoned   
18438   5650      -   us       Connected   
18439  20115      -   us       Abandoned   
18450      -      -   us    Never Connected
18451   7922   7922   us       Abandoned   
18452  14877      -   us       Abandoned   
18480   7922   7922   us       Abandoned   
18482      -      -   us       Abandoned   
18500    701      -   us       Abandoned   
18504   7922      -   us       Abandoned   
18509   7922      -   us       Abandoned   
18510    701      -   us       Connected   
18511   7922   7922   us       Connected   
18512  20115  20115   us       Abandoned   
18516   7922   7922   us       Abandoned   
18518   7922   7922   us       Abandoned   
18541   7922   7922   us       Abandoned   
18550 400846 400846   us       Connected   
18551  20115      -   us       Abandoned   
18552  63949      -   us       Abandoned   
18560    701      -   us       Abandoned   
18561  11427  11427   us       Abandoned   
18578  30298      -   us       Connected   
18583    701      -   us       Abandoned   
18599     16      -   us       Connected   
18657  20001      -   us       Abandoned   
18664    104      -   us       Abandoned   
18667  13977      -   us       Connected   
18713   7922      -   us       Abandoned   
18741  12119      -   us       Abandoned   
18786  14593      -   us       Abandoned   
18791  27017      -   us       Abandoned   
18792   7922      -   us       Abandoned   
18848   2552      -   us       Connected   
18857  15038      -   us       Connected   
18897   4385      -   us     Disconnected  
18898    701      -   us       Abandoned   
18951   6128      -   us       Abandoned   
19016   7922      -   us       Abandoned   
19021   7922   7922   us       Connected   
19023    701    701   us       Connected   
19027      -  20115   us       Abandoned   
19033  30600   6939   us       Connected   
19040      -   6939   us       Abandoned   
19047   7922   7922   us       Abandoned   
19049   3582      -   us       Abandoned   
19053  20001  20001   us       Connected   
19076  19165  19165   us       Abandoned   
19077   7922      -   us       Abandoned   
19078  22458      -   us       Connected   
19080   5650      -   us       Abandoned   
19082   5650      -   us       Connected   
19094      -      -   us    Never Connected
19096  54613  54613   us       Connected   
19118  10796  10796   us       Abandoned   
19122  20001      -   us       Abandoned   
19125    209      -   us       Abandoned   
19131  27017      -   us       Connected   
19137  36114      -   us       Abandoned   
19139   7018   7018   us       Connected   
19145   7922   7922   us       Abandoned   
19148  46375      -   us       Connected   
19152  13896      -   us       Abandoned   
19163    209      -   us       Connected   
19164   7922      -   us       Abandoned   
19169   7922      -   us       Abandoned   
19172   7922   7922   us       Connected   
19200  10796      -   us       Abandoned   
19214    701      -   us       Abandoned   
19239    701    701   us       Connected   
19240      -      -   us       Abandoned   
19245      -      -   us    Never Connected
19246  19165      -   us       Abandoned   
19252   7922      -   us       Connected   
19253   7922      -   us     Disconnected  
19259   3549      -   us       Abandoned   
19261   7922   7922   us       Abandoned   
19262   3582   3582   us       Abandoned   
19265      -      -   us       Abandoned   
19270  22773      -   us       Connected   
19273   5650      -   us       Abandoned   
19275   7922      -   us       Connected   
19281  32329      -   us       Abandoned   
19284   7922      -   us       Abandoned   
19294   7922   7922   us       Abandoned   
19334  22773  22773   us       Abandoned   
19336   3582   3582   us       Abandoned   
19340    209      -   us       Abandoned   
19372 199524      -   us       Abandoned   
19383   7018   7018   us       Connected   
19412  46375      -   us       Abandoned   
19415  11318      -   us       Abandoned   
19420   7018   7018   us       Connected   
19427      -      -   us    Never Connected
19428    174    174   us       Connected   
19429    209      -   us       Abandoned   
19433   7922   7922   us       Abandoned   
19437   3333   3333   us       Abandoned   
19439  11404      -   us       Abandoned   
19446   1610   1610   us       Abandoned   
19447      -      -   us    Never Connected
19449   7018   7018   us       Connected   
19457  11426  11426   us       Abandoned   
19459   7018   7018   us       Connected   
19460  16652    209   us       Abandoned   
19481  32748  32748   us       Abandoned   
19482  23473      -   us       Abandoned   
19500   7018   7018   us       Abandoned   
19513  11318      -   us       Abandoned   
19516  30170      -   us       Abandoned   
19518   7922      -   us       Abandoned   
19520  27017      -   us       Abandoned   
19527  20115      -   us       Abandoned   
19528   3333   3333   us       Abandoned   
19539  32204      -   us       Abandoned   
19540   7922      -   us       Connected   
19541  20057      -   us       Abandoned   
19547   7922      -   us       Abandoned   
19551  10352      -   us       Connected   
19553      -      -   us       Abandoned   
19555      -   7018   us       Abandoned   
19556   3549      -   us       Abandoned   
19582   6128      -   us       Connected   
19599   7018   7018   us       Connected   
19620    209      -   us       Connected   
19636  11427      -   us       Abandoned   
19643   7922      -   us       Connected   
19644   7922   7922   us       Connected   
19648  14593  14593   us       Connected   
19674      -      -   us       Abandoned   
19701   7247   7247   us       Connected   
19761  22773      -   us       Abandoned   
19785  22773      -   us       Abandoned   
19905   7922   7922   us       Abandoned   
19907   4181      -   us       Abandoned   
19908  40497      -   us       Connected   
19911  20055      -   us       Abandoned   
19912   7922   7922   us       Connected   
19915   6128      -   us       Abandoned   
19919  22773  22773   us       Abandoned   
19929     17      -   us       Abandoned   
19931   7018      -   us       Connected   
19938   6124   6124   us       Abandoned   
19946  46375  46375   us       Connected   
19950    701      -   us       Abandoned   
19952    701    701   us       Abandoned   
19954  22773      -   us       Abandoned   
19955    701      -   us       Abandoned   
19956   7922   7922   us       Connected   
19957  33588      -   us       Connected   
19959  19975      -   us       Abandoned   
19960   7018   7018   us       Connected   
19963  11427      -   us       Connected   
19966   7922      -   us       Connected   
19976   6315      -   us       Abandoned   
19991   7922   7922   us       Connected   
19996      -      -   us    Never Connected
19998  20115  20115   us       Abandoned   
20027  22773  22773   us       Abandoned   
20054      -   7922   us     Disconnected  
20070  12145      -   us       Abandoned   
20105   7922      -   us       Abandoned   
20132   7922   7922   us       Abandoned   
20133  21755      -   us       Abandoned   
20134   7922   6939   us       Abandoned   
20154  13977      -   us       Abandoned   
20182  12145      -   us       Abandoned   
20184   5650      -   us       Abandoned   
20188     59      -   us     Disconnected  
20222  22773      -   us       Abandoned   
20232  16591  16591   us       Abandoned   
20240   7922      -   us       Abandoned   
20275   7922      -   us       Abandoned   
20282  27017      -   us       Abandoned   
20283  32107      -   us       Abandoned   
20322   6939      -   us       Abandoned   
20358   6079      -   us       Abandoned   
20418  21928      -   us       Connected   
20431   7018      -   us     Disconnected  
20435   7922   7922   us       Abandoned   
20436   7922      -   us       Abandoned   
20453   7922      -   us     Disconnected  
20470  53274      -   us       Abandoned   
20486    701      -   us       Abandoned   
20493  11351      -   us       Abandoned   
20516  11404      -   us       Abandoned   
20548  46375      -   us       Abandoned   
20569   7922   6939   us       Abandoned   
20574      -      -   us       Abandoned   
20580    701      -   us       Abandoned   
20601    237      -   us       Abandoned   
20603   7922   7922   us       Abandoned   
20614  19108      -   us       Abandoned   
20625    701      -   us       Abandoned   
20639   7922   7922   us       Connected   
20640   7922      -   us       Abandoned   
20647   7922      -   us       Abandoned   
20654      -      -   us    Never Connected
20655   7922      -   us       Abandoned   
20683   7922   7922   us       Connected   
20684   7922   7922   us       Abandoned   
20687    701      -   us       Abandoned   
20689   6128      -   us       Abandoned   
20692  13977      -   us       Abandoned   
20697  16591  16591   us       Abandoned   
20710     73     73   us       Abandoned   
20719 199524      -   us       Abandoned   
20722      -      -   us       Abandoned   
20724    209      -   us       Abandoned   
20725   7018      -   us       Abandoned   
20728   7922      -   us       Abandoned   
20730   7922   7922   us       Abandoned   
20734   7018   7018   us       Abandoned   
20739   7922   7922   us       Abandoned   
20740  46375  46375   us       Abandoned   
20753  19653  19653   us       Connected   
20754      -      -   us       Abandoned   
20756  33588  33588   us       Connected   
20758     59     59   us       Abandoned   
20759   7922      -   us       Abandoned   
20760   7922      -   us       Abandoned   
20763   7922      -   us       Abandoned   
20765   7922      -   us       Abandoned   
20778   1246   6939   us       Connected   
20781   7922      -   us       Abandoned   
20786   7922      -   us       Abandoned   
20791   7922   7922   us       Abandoned   
20793   7922      -   us       Abandoned   
20794    701      -   us       Connected   
20802  11524  13536   us       Abandoned   
20806    174      -   us       Abandoned   
20813  63311  63311   us     Disconnected  
20836      -      -   us       Abandoned   
20871   7922   7922   us       Abandoned   
20913    701   6939   us       Connected   
21000  26935      -   us       Abandoned   
21003    209      -   us       Connected   
21007     59     59   us       Abandoned   
21008  19518      -   us       Abandoned   
21013  30036  30036   us       Abandoned   
21016   7922   7922   us       Abandoned   
21023    209    209   us       Connected   
21028   7922      -   us     Disconnected  
21030   7922   7922   us       Abandoned   
21031  33588      -   us     Disconnected  
21033   7922   7922   us       Abandoned   
21074  21928      -   us       Connected   
21087   4922      -   us       Connected   
21112  11170  11170   us     Disconnected  
21119   7922   7922   us       Abandoned   
21123   6079      -   us       Abandoned   
21125   7922      -   us       Abandoned   
21130   4323      -   us       Abandoned   
21133  11351      -   us       Abandoned   
21137  11404  20057   us       Abandoned   
21145   7922   7922   us       Abandoned   
21152   7922   7922   us       Connected   
21187  20115   6939   us       Abandoned   
21190    209      -   us       Connected   
21192  33363      -   us     Disconnected  
21195    701      -   us       Abandoned   
21196    209      -   us       Abandoned   
21351  35008  35008   us       Connected   
21378    701      -   us       Abandoned   
21600  22394      -   us       Abandoned   
21630   7922      -   us       Abandoned   
21675   7922      -   us       Abandoned   
21700   4922      -   us       Connected   
21761   7922      -   us       Abandoned   
21781  11351      -   us       Abandoned   
21791   2381   2381   us       Connected   
21798      2      -   us       Abandoned   
21802   7922      -   us       Connected   
21806   5650      -   us       Connected   
21863   7922      -   us       Abandoned   
21865   7922   7922   us       Abandoned   
21885   2552      -   us     Disconnected  
21900  11426      -   us       Abandoned   
21903  12179      -   us       Abandoned   
21905  30600      -   us       Connected   
22070  46293      -   us       Abandoned   
22129  10796      -   us       Abandoned   
22190   7922      -   us       Abandoned   
22197      -      -   us    Never Connected
22199   7922   7922   us       Abandoned   
22288   7018   7018   us       Connected   
22368  20115  20115   us       Abandoned   
22379   7018   7018   us       Connected   
22382  22773      -   us       Connected   
22389  22773      -   us       Abandoned   
22396   7922      -   us       Connected   
22436  40076  40076   us       Abandoned   
22442  20115  20115   us       Abandoned   
22444   6360      -   us       Abandoned   
22446   5738      -   us       Connected   
22447   5650      -   us       Connected   
22511  11426      -   us       Abandoned   
22530   6360      -   us     Disconnected  
22596  20001      -   us       Abandoned   
22604  17017      -   us       Abandoned   
22608   6810   6810   us       Abandoned   
22611  11131      -   us       Connected   
22619  10796      -   us       Abandoned   
22620  11426      -   us       Abandoned   
22626  20115      -   us       Abandoned   
22630   7922   7922   us       Abandoned   
22653    209      -   us       Abandoned   
22675  23033  23033   us       Abandoned   
22696   5650      -   us       Abandoned   
22709   7922      -   us       Connected   
22710  20001      -   us       Abandoned   
22717  20001  20001   us       Abandoned   
22720    701    701   us       Connected   
22723   7922      -   us       Connected   
22731   7922      -   us       Abandoned   
22736   7922      -   us       Abandoned   
22738  12083      -   us       Abandoned   
22758   7922      -   us       Abandoned   
22764  20115      -   us       Abandoned   
22773  20001  20001   us       Abandoned   
22778  46672      -   us       Abandoned   
22797    701      -   us       Abandoned   
22800  11351  11351   us       Connected   
22801   7018   7018   us       Abandoned   
22802  14593      -   us       Connected   
22803 400371      -   us       Abandoned   
22817    701      -   us       Connected   
22842  11492      -   us       Abandoned   
22848   7922      -   us       Abandoned   
22853   7922   7922   us       Abandoned   
22869  51865      -   us       Abandoned   
22870   7018   7018   us       Connected   
22877    701      -   us       Abandoned   
22880  26088      -   us       Abandoned   
22881   3491      -   us       Abandoned   
22887   7922   7922   us       Abandoned   
22942   7922      -   us       Abandoned   
22956   7018   7018   us       Abandoned   
23000  22773      -   us       Connected   
23005    209      -   us       Abandoned   
23017   7018      -   us       Connected   
23033  22773  22773   us       Abandoned   
23036  20057      -   us       Connected   
23059    701      -   us       Connected   
23064   7922   7922   us     Disconnected  
23070  26097      -   us       Abandoned   
23074   7922      -   us       Connected   
23077   7922   7922   us       Connected   
23079  36375      -   us     Disconnected  
23087  10796  10796   us       Connected   
23097      -      -   us    Never Connected
23099   8047      -   us       Abandoned   
23108   7922   7922   us       Connected   
23119  23175      -   us       Abandoned   
23127  14593      -   us       Connected   
23130   5650      -   us       Abandoned   
23133   5650      -   us       Connected   
23152   7922      -   us       Abandoned   
23154   7922   7922   us       Abandoned   
23177  11404   6939   us       Connected   
23186   7922   7922   us       Abandoned   
23357   7018      -   us       Abandoned   
23413  11776   6939   us       Abandoned   
23478   6128      -   us       Abandoned   
23558   7922      -   us       Abandoned   
23690  20115      -   us       Abandoned   
23704   7922   7922   us       Abandoned   
23708   7922   7922   us       Abandoned   
23714  22646      -   us       Connected   
23727  33588  33588   us       Abandoned   
23741  12271  12271   us       Abandoned   
23744   7922   7922   us       Abandoned   
23749    701      -   us       Connected   
23814  14031      -   us       Abandoned   
23831  11427      -   us       Abandoned   
23840    701      -   us       Connected   
23841   3999      -   us       Abandoned   
23845  15038      -   us     Disconnected  
23867  21556  21556   us       Abandoned   
23894   6356      -   us       Abandoned   
23898  54700      -   us       Abandoned   
23903   7018      -   us       Connected   
23951      -      -   us    Never Connected
23956   2552      -   us       Connected   
23964  53264      -   us       Abandoned   
23978   2552      -   us       Connected   
23979  15038      -   us       Abandoned   
23984   2552      -   us       Connected   
23993  15038      -   us       Abandoned   
24191   2552      -   us       Connected   
24209  26868  26868   us       Abandoned   
24220  20001      -   us       Abandoned   
24245  22773      -   us       Abandoned   
24247  15038      -   us       Abandoned   
24303  22773      -   us       Abandoned   
24333  20115      -   us       Abandoned   
24363   7922      -   us       Abandoned   
24376      -     55   us       Abandoned   
24378  12083      -   us       Abandoned   
24575   7018      -   us       Abandoned   
24626  20115      -   us       Abandoned   
24633  22773      -   us       Abandoned   
24639  11351      -   us       Connected   
24656  20001  20001   us       Abandoned   
24680   7922      -   us       Connected   
24685   7018   6939   us       Abandoned   
24687   7922   7922   us       Abandoned   
24700  32744      -   us       Abandoned   
24706  20115      -   us       Abandoned   
24725    701      -   us       Connected   
24731   7922   7922   us       Abandoned   
24781  20001  20001   us       Abandoned   
24797  20115      -   us       Abandoned   
24805  22645  22645   us       Abandoned   
24819   7018   7018   us       Abandoned   
24823  11252      -   us       Abandoned   
24836   5650      -   us       Connected   
24867  30259      -   us       Abandoned   
24870   7922   7922   us       Abandoned   
24899  20115  20115   us       Connected   
24908  20115  20115   us       Connected   
24910  11492      -   us       Abandoned   
24914   7018      -   us       Abandoned   
24940  14615      -   us       Connected   
24941    701      -   us       Abandoned   
24954    209      -   us       Abandoned   
24960   3598   3598   us       Abandoned   
24968  60486      -   us       Abandoned   
24971    209      -   us       Connected   
24994  32440      -   us       Abandoned   
24998   7922      -   us       Connected   
25004  20115      -   us       Abandoned   
25008  33363      -   us       Abandoned   
25027   7018      -   us     Disconnected  
25029   7018      -   us       Connected   
25030   7922      -   us       Abandoned   
25031  30036      -   us       Abandoned   
25038   7922   7922   us       Abandoned   
25060   7922      -   us       Abandoned   
25069   7922   7922   us       Connected   
25073   3582   3582   us       Abandoned   
25074  43531      -   us       Abandoned   
25080 135409      -   us       Connected   
25081   7922   7922   us       Abandoned   
25156  18663      -   us       Connected   
25191  32363  32363   us       Connected   
25206  16591  16591   us       Connected   
25224  11232      -   us       Abandoned   
25230   7018   7018   us       Connected   
25232   7922      -   us       Connected   
25234  21928      -   us       Abandoned   
25319  10835  10835   us       Abandoned   
25324      -   7922   us     Disconnected  
25371  10753      -   us       Abandoned   
25390  25769      -   us       Connected   
25393   7018   7018   us       Connected   
25498   7922   7922   us       Abandoned   
25715  21637      -   us       Abandoned   
25724   7018   7018   us       Connected   
25737    209    209   us       Connected   
25764   7922   7922   us       Abandoned   
25775      -      -   us    Never Connected
25776   5719      -   us       Abandoned   
25784  16591  16591   us       Connected   
25794   7922      -   us       Abandoned   
25798  22773  22773   us       Abandoned   
25805    174      -   us       Abandoned   
25822   7922   7922   us       Abandoned   
25827   7029      -   us       Abandoned   
25842   7922   7922   us       Abandoned   
25850   5650      -   us       Connected   
25852 396141   7922   us       Abandoned   
25853  12119      -   us       Abandoned   
25854  53610      -   us       Abandoned   
25860      4      4   us       Connected   
25862  16591      -   us       Abandoned   
25864   7922      -   us       Abandoned   
25867   7922   7922   us       Connected   
25889   5650      -   us       Abandoned   
25898   7922   7922   us       Connected   
25905   7018   7018   us       Abandoned   
25907   3582      -   us       Abandoned   
25922      -      -   us    Never Connected
25925  63056  63056   us       Abandoned   
25949   7922      -   us       Abandoned   
25953   7753   7753   us       Connected   
25982   5650      -   us       Connected   
25983  12119      -   us     Disconnected  
25988  12119      -   us       Connected   
25989    701      -   us       Abandoned   
26000   6939      -   us       Abandoned   
26011  11426      -   us       Abandoned   
26013  46375      -   us       Abandoned   
26014   7922   7922   us       Abandoned   
26032  16591      -   us       Connected   
26036    209      -   us       Connected   
26041  20001  20001   us       Abandoned   
26056   6327   6327   us       Connected   
26073   7922      -   us       Abandoned   
26079      -      -   us    Never Connected
26082      -      -   us    Never Connected
26101   7922      -   us       Abandoned   
26137      -   3333   us       Abandoned   
26143   7018   7018   us     Disconnected  
26147   7018      -   us       Connected   
26153      -  62597   us     Disconnected  
26171   7922   7922   us       Abandoned   
26199   7922      -   us       Abandoned   
26213      -      -   us    Never Connected
26215    209      -   us       Abandoned   
26222    701   7922   us       Abandoned   
26230   7018      -   us       Abandoned   
26250  22773      -   us       Connected   
26296  11404      -   us       Abandoned   
26301   1224      -   us       Abandoned   
26335  54548      -   us       Abandoned   
26347  22753      -   us       Abandoned   
26350      -      -   us    Never Connected
26373  20115      -   us       Abandoned   
26396   7922   7922   us       Abandoned   
26403    701      -   us       Abandoned   
26407  22773  22773   us       Abandoned   
26423   7922      -   us       Abandoned   
26428  20057      -   us       Abandoned   
26429    701      -   us       Abandoned   
26449  20001      -   us       Connected   
26454  22773      -   us       Abandoned   
26463   7922   7922   us       Connected   
26471    160      -   us       Abandoned   
26484  20115  20115   us       Abandoned   
26488  22773      -   us       Abandoned   
26493   7018   7018   us       Abandoned   
26494   7922   7922   us       Abandoned   
26496   6079      -   us       Connected   
26515   7922      -   us       Abandoned   
26518  11351  11351   us       Connected   
26519  20001  20001   us       Abandoned   
26522   2381   2381   us       Abandoned   
26523   7922      -   us       Abandoned   
26524   7018   7018   us       Abandoned   
26529   7922   7922   us       Abandoned   
26532   1668      -   us       Abandoned   
26540   7018      -   us       Abandoned   
26543  22773      -   us       Connected   
26547   7922      -   us       Abandoned   
26564  20001      -   us       Abandoned   
26616   7922   7922   us       Abandoned   
26660    701      -   us       Abandoned   
26668    701      -   us       Abandoned   
26687   7922   7922   us       Abandoned   
26692  23308      -   us       Abandoned   
26707   7922      -   us       Abandoned   
26735   7018   7018   us       Connected   
26747  14265      -   us       Abandoned   
26757  14265      -   us       Abandoned   
26758  29933      -   us       Connected   
26772   7018   7018   us       Abandoned   
26802  11550      -   us       Abandoned   
26817  20115  20115   us       Abandoned   
26836    701      -   us       Abandoned   
26840   7922   7922   us       Abandoned   
26862    209    209   us       Abandoned   
26863   7922   7922   us       Abandoned   
26865   7922   7922   us       Abandoned   
26919   7922   7922   us       Abandoned   
26931   7922   7922   us       Abandoned   
26934    701      -   us       Abandoned   
26946   7922   7922   us       Connected   
26956  10796  10796   us       Connected   
26994  17210      -   us       Abandoned   
27003  14210  14210   us       Abandoned   
27004    701      -   us       Abandoned   
27007   5719      -   us       Abandoned   
27008  20115      -   us       Abandoned   
27017   3356   6939   us       Abandoned   
27018  20001  20001   us       Abandoned   
27020   6079      -   us       Connected   
27037   7922      -   us       Abandoned   
27038   7922   7922   us       Abandoned   
27083   3333   3333   us       Abandoned   
27125   7018      -   us       Abandoned   
27128  20001  20001   us       Abandoned   
27140   7922      -   us       Abandoned   
27145  32448   6939   us       Abandoned   
